"gene_id"	"Quant.seq.sample2"	"Quant.seq.sample1"
"ENSG00000171603"	3.32145125060007	3.19246128441487
"ENSG00000178585"	2.30528928738297	2.22284902274881
"ENSG00000162441"	4.78402436621752	4.54287961170294
"ENSG00000173614"	1.21894461715004	1.0784610650189
"ENSG00000130939"	2.75526328850684	2.39851805439938
"ENSG00000224340"	2.10949112118813	2.84179001273025
"ENSG00000054523"	2.16773572326876	2.00453589535979
"ENSG00000265945"	3.10010713395137	2.17750344322889
"ENSG00000142657"	5.13594196582593	5.27663602410329
"ENSG00000271989"	3.43470251271105	2.29653571366595
"ENSG00000160049"	6.14300518951143	6.30501136853797
"ENSG00000142655"	1.73406468872323	1.41118505295754
"ENSG00000130940"	0.915777720071483	0.716329487874906
"ENSG00000175262"	0.044622938200256	0.0819566528123904
"ENSG00000215785"	2.34699486548346	1.18121247220611
"ENSG00000120948"	5.65363151998839	5.6861406317177
"ENSG00000271895"	4.03657803563075	4.24201328254067
"ENSG00000116649"	8.71180266715305	8.53476490553132
"ENSG00000171824"	4.46774526077091	4.47369471224946
"ENSG00000226849"	0.975178378373608	1.59546559332378
"ENSG00000230337"	3.21565420024102	2.97373518484149
"ENSG00000198793"	1.83078671659874	1.48856447114352
"ENSG00000120942"	3.73608222766207	3.95566173608885
"ENSG00000235643"	0.907892993047178	0.626228903798168
"ENSG00000116661"	1.76958899719486	1.49644051831277
"ENSG00000132879"	3.75269145558166	3.37914095020206
"ENSG00000116663"	0.522883360859144	0.13960329001176
"ENSG00000116670"	5.59019682689627	5.89137730725184
"ENSG00000162490"	1.55163539676785	1.36949533079813
"ENSG00000177674"	3.85096369527071	3.96903820213385
"ENSG00000215910"	0.26418576625238	0.0529627233706179
"ENSG00000177000"	3.20512951182861	3.08792096664284
"ENSG00000011021"	1.5070395513089	1.46998206299845
"ENSG00000242349"	2.26199053215369	1.21696274074514
"ENSG00000120937"	6.7179496551954	6.88064387539939
"ENSG00000201801"	4.29435926946305	3.27238614762256
"ENSG00000116685"	6.5814775990925	6.29793686363142
"ENSG00000083444"	4.32989131711974	4.15170518662584
"ENSG00000116688"	4.53952511919701	4.57073082117273
"ENSG00000116691"	3.52106491591852	3.07668647539758
"ENSG00000120949"	1.09318499212547	0.704998560793832
"ENSG00000028137"	0.277005726304297	0.400565669620677
"ENSG00000048707"	1.15082135841855	0.942318271109791
"ENSG00000162496"	1.03877922143066	1.07471677856452
"ENSG00000272482"	2.90246412454141	2.00468810916179
"ENSG00000179412"	1.39761398751316	2.26366273544845
"ENSG00000162494"	1.17462167290875	1.2999701959285
"ENSG00000259961"	0.450172298558248	0.749671962080688
"ENSG00000215909"	2.07719039207543	1.3206733381104
"ENSG00000162493"	2.812468357591	2.92597122047905
"ENSG00000116731"	2.20896327041318	1.94986512480847
"ENSG00000189337"	0.983106216078734	0.95362390941763
"ENSG00000175147"	0.126707386751855	0.0404984271177503
"ENSG00000171729"	2.24762619238008	2.35909697879273
"ENSG00000142621"	0.319925907828615	0.148864471311918
"ENSG00000233485"	0.176245798310582	0.0846713010951573
"ENSG00000228140"	1.14510343583974	0.852145357098124
"ENSG00000142634"	4.27080056558534	4.35895993376542
"ENSG00000162438"	0.499470834179243	0.365880071325466
"ENSG00000142615"	1.16108682690553	0.857496517759819
"ENSG00000132906"	1.57119942592997	0.971437913103243
"ENSG00000116138"	1.7374843284926	1.6797345561113
"ENSG00000116771"	0.121115388129926	0.315488449303913
"ENSG00000237301"	0.17345445068148	0.0832883873792093
"ENSG00000197312"	3.04639356826432	2.45868917342402
"ENSG00000116786"	3.17295298366865	2.74604935846438
"ENSG00000162461"	1.96702120655082	0.874148557157469
"ENSG00000224459"	0.539932782022941	0.611526623726803
"ENSG00000162460"	0.4873107712689	0.805458599079863
"ENSG00000162458"	0.495527032184422	0.27259839262305
"ENSG00000224321"	2.970951223187	1.64219859766831
"ENSG00000233954"	4.7540007424865	4.40225744478908
"ENSG00000178715"	3.09579513127286	2.50649910099789
"ENSG00000179743"	4.22434068966038	4.11373460453785
"ENSG00000065526"	2.50937181681672	2.49187925470042
"ENSG00000116809"	1.78476081278239	1.6846633010559
"ENSG00000173641"	0.679959204851963	0.246984259581529
"ENSG00000186510"	0.287904658902786	0.0955811847820766
"ENSG00000185519"	1.70209450056345	1.71956976318928
"ENSG00000142627"	2.9020310908149	3.0011026824414
"ENSG00000227959"	1.86249244681995	2.43696637371759
"ENSG00000224621"	2.14214166526529	0.843269380690338
"ENSG00000142632"	4.2437478427025	3.94872212328422
"ENSG00000237276"	0.635204433444498	0.514873234311787
"ENSG00000204377"	1.41419330114507	3.12859688720456
"ENSG00000132881"	1.28192497683495	0.816488436541929
"ENSG00000233929"	6.06772667862721	5.51441642783622
"ENSG00000037637"	1.38876853732239	1.09210639766984
"ENSG00000055070"	4.22698213306432	4.06318792104911
"ENSG00000187144"	0.235937048202384	0.141841815655354
"ENSG00000157191"	3.01458245400227	3.12317474629394
"ENSG00000226029"	0.800327396772739	1.48215352278086
"ENSG00000080947"	1.22292776405117	1.612563193754
"ENSG00000261135"	4.25687186227739	3.8187182443479
"ENSG00000224174"	1.00931312740511	2.51402399853697
"ENSG00000233421"	0.707862613253111	1.46876210131298
"ENSG00000219481"	3.31946561218975	2.4970494511937
"ENSG00000215908"	2.76381466839514	2.32537568181716
"ENSG00000186301"	0.758452914948005	0.51501619661606
"ENSG00000236698"	3.12191470912662	3.03014325049867
"ENSG00000268869"	0.528641967571888	0.212092855479513
"ENSG00000058453"	0.310413365478836	0.306552277310203
"ENSG00000272426"	3.11314170971025	1.75414722412611
"ENSG00000159363"	1.94086435667348	1.62354139976148
"ENSG00000117118"	3.86322494531018	4.02221357831351
"ENSG00000117115"	0.117448770352682	0.0281834201541871
"ENSG00000204362"	0.192322949817357	0.614183401346613
"ENSG00000142623"	0.285280388225425	0.43934685700487
"ENSG00000142619"	0.918668305009083	0.823101145814339
"ENSG00000159339"	0.163649200486006	0.223583067523831
"ENSG00000269468"	0.217846742318268	0.0711435901654762
"ENSG00000179051"	5.6470590695327	5.42103964990024
"ENSG00000074964"	1.01799204018892	0.931819685402851
"ENSG00000236648"	0.31289329490178	0.132999400231348
"ENSG00000117148"	0.0442450414677053	0.100893484019529
"ENSG00000261781"	0.173258452274803	0.560588351323426
"ENSG00000117154"	0.0526125534584456	0.0702700185588457
"ENSG00000179023"	2.0336395381727	0.865954704781971
"ENSG00000009709"	0.766805117251606	0.732462894075467
"ENSG00000169991"	0.278815289335655	0.691441293049234
"ENSG00000272084"	2.91999031680124	2.63096520673325
"ENSG00000127481"	1.89041032324823	1.8276234848629
"ENSG00000230424"	1.19830372966641	1.79822893303547
"ENSG00000127463"	2.88401258705077	2.60825976111688
"ENSG00000053372"	7.24430749614613	7.17874524316158
"ENSG00000211454"	0.626817735234622	0.171932633987389
"ENSG00000162482"	0.222722475908694	0.390250058531629
"ENSG00000053371"	6.16185806802852	6.03708554512746
"ENSG00000040487"	1.69504247246668	2.16687207691283
"ENSG00000077549"	3.74315054474366	3.6273656140023
"ENSG00000235185"	0.530231432620732	0.270968181021691
"ENSG00000270136"	0.0770778627719107	0.0243471477786109
"ENSG00000158747"	4.25575103640522	4.60914598003252
"ENSG00000158748"	0.392925288142569	0.10139987595261
"ENSG00000162542"	0.822681451668351	0.579601934742692
"ENSG00000169914"	2.2009668055821	2.23972896250365
"ENSG00000158786"	0.138829348698771	0.358322296800375
"ENSG00000187980"	0.0963802326187912	0.330109742657685
"ENSG00000162543"	0.291915488009005	0.143164471539826
"ENSG00000162545"	7.11876915446913	7.09204318377666
"ENSG00000090432"	4.05711372255927	4.19385040072576
"ENSG00000183114"	4.29382869202152	4.53301011508391
"ENSG00000158825"	3.61172727959393	3.54242045056898
"ENSG00000158828"	4.33495557189562	4.16850855154113
"ENSG00000117242"	2.75285325891837	2.71342726326985
"ENSG00000244038"	4.62365341062251	4.14276801138773
"ENSG00000117245"	1.06799307582254	1.0551342230035
"ENSG00000189410"	4.29790684465373	4.19302195654577
"ENSG00000127483"	4.35490315705444	4.20416498273088
"ENSG00000203394"	2.14870071610305	1.04617876946345
"ENSG00000075151"	1.19975930943139	0.918076080043233
"ENSG00000117298"	2.86754635845486	2.72960963009737
"ENSG00000142794"	1.33265714068175	1.69900665536187
"ENSG00000162551"	0.216377914373657	0.18331705292125
"ENSG00000076864"	0.350656824121119	0.58279248521898
"ENSG00000090686"	3.004241899333	2.77266383779698
"ENSG00000142798"	2.17485500288572	2.05735077563676
"ENSG00000219073"	2.15773295945012	1.47446148098699
"ENSG00000142789"	2.02843523428708	2.05370610661455
"ENSG00000228397"	2.1498462558242	3.08117208783479
"ENSG00000218510"	3.40944500207106	3.10055286237783
"ENSG00000070831"	6.22650482560723	6.27268901532355
"ENSG00000162552"	0.973589183420665	0.86286860286428
"ENSG00000184677"	1.88944208494514	1.56216711512682
"ENSG00000070886"	0.877599803396084	0.851984597928117
"ENSG00000173372"	0.443677280585486	1.00359296519836
"ENSG00000159189"	0.321164621229451	0.54987142553809
"ENSG00000133216"	2.26716671990237	1.87330448304477
"ENSG00000272796"	2.81313633029622	2.62689843746603
"ENSG00000227868"	1.35552432343903	1.29299203013619
"ENSG00000004487"	2.84629174548964	2.72921426294964
"ENSG00000240553"	0.700595160386027	0.529957907002584
"ENSG00000169641"	2.77094105979777	2.79280444113794
"ENSG00000179546"	4.14081454242575	4.2244628982489
"ENSG00000261326"	1.95354732390085	1.10141864431795
"ENSG00000125944"	5.43555008328225	5.46858729658911
"ENSG00000125945"	1.69407386537802	1.62294129133812
"ENSG00000249087"	2.30157488795899	2.32824812432078
"ENSG00000204219"	0.620264544766914	0.307986682195469
"ENSG00000088280"	2.01872659659063	1.70680204652066
"ENSG00000007968"	4.0168524098318	3.80718622552599
"ENSG00000235052"	0.70376410951487	1.46200517278694
"ENSG00000117318"	9.74910315724992	9.94414276003379
"ENSG00000197880"	0.130359866497759	0.074216729359452
"ENSG00000229239"	0.153299278193561	0.605512350466296
"ENSG00000142676"	11.2921732223923	11.3918238179238
"ENSG00000011007"	4.65035235835272	4.81570844514571
"ENSG00000236810"	2.8181431653676	2.85032719165037
"ENSG00000057757"	5.89044438704433	5.70867465577609
"ENSG00000011009"	7.02874492818726	6.63977610936569
"ENSG00000117308"	6.89901346599234	7.00173152449004
"ENSG00000117305"	1.80485620221383	1.44682382549291
"ENSG00000179163"	2.72905753657141	3.30880017519679
"ENSG00000188822"	0.0882763535738484	0.219557268939204
"ENSG00000189266"	4.65084977954202	4.36296170881878
"ENSG00000188529"	2.40495491232062	2.66695960582116
"ENSG00000142661"	0.79606043400532	0.945447819164113
"ENSG00000142677"	1.58956904015887	1.62865653953752
"ENSG00000185436"	1.15247982876059	0.965910090916445
"ENSG00000232298"	1.63356971922943	1.1105892628495
"ENSG00000158055"	0.168257415718255	0.27161352759027
"ENSG00000001460"	1.35944892689107	1.30695376686721
"ENSG00000001461"	3.38905915657123	3.195673894196
"ENSG00000117602"	3.30381844082367	3.00557204558832
"ENSG00000184454"	0.11633560703753	0.184888299084266
"ENSG00000133226"	6.32337342699055	5.98735607534071
"ENSG00000169504"	4.24670983492505	4.10400995287784
"ENSG00000020633"	1.43450560361491	1.24032639474149
"ENSG00000261025"	1.24611989731474	1.43402345432742
"ENSG00000233755"	0.111672258175904	0.0214445411869172
"ENSG00000117614"	5.24216886021072	5.5358387036268
"ENSG00000117616"	2.19340769335326	1.8692812244571
"ENSG00000272432"	2.98386940245391	3.55045855552516
"ENSG00000187010"	0.054490033864966	0.0507619209654764
"ENSG00000183726"	4.63301840842626	4.81404359981995
"ENSG00000188672"	0.135752033881783	0.0647417817392704
"ENSG00000204178"	3.31415821734673	2.88239914501416
"ENSG00000157978"	3.63116508037954	3.78391827350041
"ENSG00000225643"	1.17526739481702	0.863551089136994
"ENSG00000117643"	0.346503494487824	0.259579951147815
"ENSG00000233478"	0.468294371062009	0.0994358686075619
"ENSG00000162430"	0.168410530189871	0.488714460624203
"ENSG00000255054"	0.241282059488416	0.42086993308744
"ENSG00000228172"	1.30911350308719	0.426261798130234
"ENSG00000117640"	3.96427180825868	3.98431940169069
"ENSG00000127423"	2.62333070636648	2.55530933928748
"ENSG00000236528"	0.371174199499344	1.06481596839615
"ENSG00000182749"	3.58648633446739	3.18150269207745
"ENSG00000117632"	8.14978475521737	8.19884399597413
"ENSG00000158006"	2.40795589016957	2.43655098227355
"ENSG00000158008"	0.182396222876953	0.0877231626038133
"ENSG00000158014"	1.39796666770655	1.1936889038018
"ENSG00000158022"	0.176865402662577	0.0849784539724308
"ENSG00000175087"	1.8652700507682	1.96099487280669
"ENSG00000197245"	3.31873903260601	2.48760002251385
"ENSG00000142684"	6.37744345385494	6.86808803506459
"ENSG00000142675"	1.91625574814035	1.58418416848137
"ENSG00000130695"	3.1802881174967	3.01088591288438
"ENSG00000142669"	9.04934213787932	9.50669489871387
"ENSG00000158062"	0.413424472649933	0.418788745811753
"ENSG00000169442"	4.480733484271	5.65544308694341
"ENSG00000176092"	1.46762764396489	1.68818598255199
"ENSG00000131914"	0.0826689070542681	0.349755449541049
"ENSG00000117682"	3.29162127625845	3.11664559921336
"ENSG00000223583"	2.37205287795364	2.28863915242144
"ENSG00000225891"	0.799431559273651	0.54521802572839
"ENSG00000198830"	5.78740780005596	6.14228772050627
"ENSG00000117676"	3.11696986310582	2.64046955580343
"ENSG00000260063"	1.69357536635257	1.84748753779899
"ENSG00000117713"	3.38543785137238	3.29516627337042
"ENSG00000060642"	2.63569728353437	2.23575523802891
"ENSG00000204160"	2.83027778228198	2.51367723930816
"ENSG00000175793"	12.03674294402	12.222405278462
"ENSG00000142751"	3.85677592707717	3.94329922896652
"ENSG00000198746"	3.10660583423515	3.47304501574775
"ENSG00000090273"	4.64864190561501	4.51404857726391
"ENSG00000175707"	0.141463135703366	0.253020743525102
"ENSG00000172746"	4.52623446902827	2.88922105524928
"ENSG00000253368"	5.84669077656764	5.95067831920713
"ENSG00000158246"	4.20457142744593	4.41587260948689
"ENSG00000090020"	2.19833846423465	1.72361447501971
"ENSG00000225159"	1.19451652108173	1.76464537563518
"ENSG00000142784"	1.18046065357064	0.766699908861594
"ENSG00000186501"	3.33640521202455	3.4107563752434
"ENSG00000142765"	2.6229367083048	2.10998785679864
"ENSG00000142733"	3.41109255014376	3.03403066625562
"ENSG00000181773"	2.80526526693059	2.91766830895207
"ENSG00000158195"	4.26993757390034	4.44974163861023
"ENSG00000126705"	2.63360829871575	2.2791626605422
"ENSG00000000938"	0.31109536862313	0.620439878920474
"ENSG00000235912"	5.16652290147343	6.26296429418085
"ENSG00000233975"	1.26274820140266	0.520070930474524
"ENSG00000126709"	6.02341330065815	5.90884194044433
"ENSG00000009780"	2.35640918287254	1.90403100050903
"ENSG00000117758"	2.53463094412864	2.49125442748027
"ENSG00000117751"	4.56483961113678	4.22166695075276
"ENSG00000130775"	0.211647340872915	0.102327386727787
"ENSG00000117748"	4.54965828940819	4.45309130242557
"ENSG00000130768"	1.86212881715768	1.44395487533576
"ENSG00000227050"	0.143806173516293	0.0686830978442079
"ENSG00000158156"	1.11404321320928	0.16398968186935
"ENSG00000158161"	2.24725764498451	2.05723249344417
"ENSG00000228589"	5.43116047131647	5.05709935001542
"ENSG00000169403"	0.416232572431217	0.438933798270376
"ENSG00000126698"	5.59377622554438	5.77818031471281
"ENSG00000130770"	7.14375048567064	7.14908627716272
"ENSG00000270605"	3.42834168393271	3.1725907677746
"ENSG00000130766"	4.99960057152937	4.78028593137336
"ENSG00000130772"	4.99113613852525	4.53858183518959
"ENSG00000204138"	4.01257164269328	3.81275177436233
"ENSG00000180198"	4.26458402878217	4.23930717222033
"ENSG00000180098"	3.41364499798313	3.19649511213233
"ENSG00000197989"	6.25056670364896	5.93831823820505
"ENSG00000120656"	2.06336497982569	1.82083093513036
"ENSG00000188060"	3.78066753190435	2.88922105524928
"ENSG00000229388"	2.24983567472122	2.2877816538258
"ENSG00000270103"	5.41581945419404	5.31422531474756
"ENSG00000162419"	3.09564412850792	3.05132109672583
"ENSG00000198492"	4.77182384003285	4.61000943357393
"ENSG00000116329"	0.119936410654779	0.240576819618259
"ENSG00000226852"	2.11368683815184	1.9315931187629
"ENSG00000233427"	0.217866409225413	0.541005412306691
"ENSG00000159023"	1.33365554874198	1.19227971919205
"ENSG00000225616"	4.40958980340878	4.52250825191917
"ENSG00000253304"	2.79665737918539	3.0667475766616
"ENSG00000225750"	1.22663666668435	0.501444665571223
"ENSG00000116350"	4.58897078491796	4.43974315190981
"ENSG00000116353"	3.23617697511214	3.01778545240847
"ENSG00000060656"	1.67917697165302	1.42880339498482
"ENSG00000230523"	0.14929860513622	0.326072950006384
"ENSG00000228176"	2.0724445241644	2.45263211913181
"ENSG00000162510"	1.70879582337705	2.71650290892585
"ENSG00000186056"	1.05227523091591	0.906238007643734
"ENSG00000162511"	1.24257159629587	2.82971780598529
"ENSG00000223382"	1.2222759701177	0.499210704520192
"ENSG00000162512"	3.24816399262777	2.64103729785243
"ENSG00000134644"	3.12536682818246	2.97520425551661
"ENSG00000215900"	2.29472264049505	2.2124405542977
"ENSG00000084628"	0.247084109124633	0.314195994129102
"ENSG00000060688"	3.54214781000868	3.21983862151526
"ENSG00000121766"	3.39751998076544	3.36488232967702
"ENSG00000229044"	0.49240593600704	0.10526636625035
"ENSG00000121769"	0.261895883067577	0.637453331182138
"ENSG00000168528"	3.14241228279733	3.30124489956694
"ENSG00000142910"	6.6808697929308	6.95520445582864
"ENSG00000162517"	5.42830341890231	5.47309659547628
"ENSG00000235790"	3.36196822927859	2.74230034779769
"ENSG00000084636"	1.7668452586796	1.49393433604815
"ENSG00000121753"	1.91843554544781	1.79763020710284
"ENSG00000134668"	4.10206802269653	3.78404835499072
"ENSG00000203620"	0.220222401369612	0.106636766130827
"ENSG00000269967"	0.11088064243687	0.199938744686206
"ENSG00000184007"	1.48659221339216	1.21735004759821
"ENSG00000121774"	5.57058155286444	5.53763640063769
"ENSG00000203325"	0.211916801655816	0.0691104781674667
"ENSG00000121775"	3.35606816576135	3.09611228879712
"ENSG00000025800"	2.59400933285475	2.89066986184736
"ENSG00000084652"	5.11431440102663	5.03314177705742
"ENSG00000160050"	4.57189115532917	5.00774633271717
"ENSG00000224066"	1.67099145675834	0.592694255793528
"ENSG00000160051"	3.70893719008794	3.39691259091299
"ENSG00000160055"	2.9349218250462	2.70628993746819
"ENSG00000084623"	7.73223138558807	7.95830759405501
"ENSG00000220785"	1.15935761167997	0.791060925411266
"ENSG00000183615"	1.61539420830923	1.54608854129346
"ENSG00000182866"	0.365023662170877	0.308121661446738
"ENSG00000116478"	4.79051399895215	4.62157428975255
"ENSG00000175130"	7.31954009196877	7.1718801450201
"ENSG00000162526"	1.41116018904752	0.491909905784065
"ENSG00000225828"	3.25402605006678	2.70650258605452
"ENSG00000160058"	3.2513077601692	3.42198458330884
"ENSG00000254553"	0.0467359022638223	0.0327702691151632
"ENSG00000160062"	1.39473790697373	1.56244994648266
"ENSG00000176261"	3.45635406081299	3.22015718029414
"ENSG00000162521"	5.34115735859346	5.17606782861987
"ENSG00000162520"	2.35134279704824	2.59594830789934
"ENSG00000224409"	0.532742263006034	0.187165983105401
